state,county,state_name,county_name,population,subgroup_type,subgroup,share_debt_coll,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality
13,95,Georgia,Dougherty County,91243,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,8.190538765,11.8935611,1,1
13,97,Georgia,Douglas County,145331,all,All,0.4346642,0.4553647,0.4139638,1,45.17058776,40.87929501,1,1
13,97,Georgia,Douglas County,145331,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,43.91291291,39.25025025,1,1
13,97,Georgia,Douglas County,145331,race-ethnicity,Majority Non-White,0.5185185,0.5672419,0.4697951,1,50.99110672,44.90810277,1,1
13,97,Georgia,Douglas County,145331,race-ethnicity,"Majority White, Non-Hispanic",0.3153846,0.3719759,0.2587933,1,35.15773552,35.58599827,1,1
13,99,Georgia,Early County,10247,all,All,0.5414013,0.6195946,0.4632079,1,0,0,1,1
13,99,Georgia,Early County,10247,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,0,1,1
13,99,Georgia,Early County,10247,race-ethnicity,Majority Non-White,NA,NA,NA,3,0,0,1,1
13,99,Georgia,Early County,10247,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,0,0,1,1
13,101,Georgia,Echols County,4000,all,All,0.4237288,0.5509032,0.2965545,1,3.494356659,30.03386005,1,1
13,101,Georgia,Echols County,4000,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,3,33,1,1
13,101,Georgia,Echols County,4000,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,101,Georgia,Echols County,4000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,4,27,1,1
13,103,Georgia,Effingham County,62190,all,All,0.442288,0.4734156,0.4111605,1,21.88792328,24.94516032,1,1
13,103,Georgia,Effingham County,62190,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,21,17,2,2
13,103,Georgia,Effingham County,62190,race-ethnicity,Majority Non-White,NA,NA,NA,3,24,33,2,2
13,103,Georgia,Effingham County,62190,race-ethnicity,"Majority White, Non-Hispanic",0.4427245,0.4740155,0.4114334,1,21.75809598,25.22200546,2,2
13,105,Georgia,Elbert County,19120,all,All,0.3968254,0.4509397,0.3427111,1,2.246803069,20.01449275,1,1
13,105,Georgia,Elbert County,19120,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,2.491094148,0,1,1
13,105,Georgia,Elbert County,19120,race-ethnicity,Majority Non-White,NA,NA,NA,3,2,16,1,1
13,105,Georgia,Elbert County,19120,race-ethnicity,"Majority White, Non-Hispanic",0.4126984,0.5352467,0.2901501,1,2,58.02377415,1,1
13,107,Georgia,Emanuel County,22612,all,All,0.456,0.506478,0.405522,1,0.224223841,1.214258337,1,1
13,107,Georgia,Emanuel County,22612,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0.32463929,1.758046615,1,1
13,107,Georgia,Emanuel County,22612,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,107,Georgia,Emanuel County,22612,race-ethnicity,"Majority White, Non-Hispanic",0.3958333,0.494173,0.2974936,1,0,0,1,1
13,109,Georgia,Evans County,10721,all,All,0.4566474,0.5310903,0.3822045,1,9.057088487,7.00190295,1,1
13,109,Georgia,Evans County,10721,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,9,33,1,1
13,109,Georgia,Evans County,10721,race-ethnicity,Majority Non-White,NA,NA,NA,3,12,0,1,1
13,109,Georgia,Evans County,10721,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,6,0,1,1
13,111,Georgia,Fannin County,25964,all,All,0.2572815,0.2995437,0.2150194,1,3.920908708,0,1,1
13,111,Georgia,Fannin County,25964,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,111,Georgia,Fannin County,25964,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,111,Georgia,Fannin County,25964,race-ethnicity,"Majority White, Non-Hispanic",0.2572815,0.2995437,0.2150194,1,3.920908708,0,1,1
13,113,Georgia,Fayette County,113459,all,All,0.2172433,0.2364982,0.1979885,1,38.21880313,30.77558654,1,1
13,113,Georgia,Fayette County,113459,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,40.93147383,31.95316804,2,2
13,113,Georgia,Fayette County,113459,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,113,Georgia,Fayette County,113459,race-ethnicity,"Majority White, Non-Hispanic",0.1696574,0.190676,0.1486389,1,35.57353929,29.62726662,2,2
13,115,Georgia,Floyd County,97927,all,All,0.4479788,0.4730781,0.4228795,1,14.53618781,16.80294368,1,1
13,115,Georgia,Floyd County,97927,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,15.15981735,0,1,1
13,115,Georgia,Floyd County,97927,race-ethnicity,Majority Non-White,NA,NA,NA,3,18.08248632,12.35848319,1,1
13,115,Georgia,Floyd County,97927,race-ethnicity,"Majority White, Non-Hispanic",0.4513699,0.4769048,0.4258349,1,12.40083187,23.31961471,1,1
13,117,Georgia,Forsyth County,236612,all,All,0.1761572,0.1897849,0.1625295,1,37.32647344,40.41676543,1,1
13,117,Georgia,Forsyth County,236612,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,39.83969466,40.70992366,1,1
13,117,Georgia,Forsyth County,236612,race-ethnicity,Majority Non-White,NA,NA,NA,3,39.52422907,66.11453744,1,1
13,117,Georgia,Forsyth County,236612,race-ethnicity,"Majority White, Non-Hispanic",0.184466,0.199159,0.169773,1,37.00293686,38.96561429,1,1
13,119,Georgia,Franklin County,23023,all,All,0.401084,0.4511604,0.3510076,1,3.681852696,15.92406986,1,1
13,119,Georgia,Franklin County,23023,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,119,Georgia,Franklin County,23023,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,119,Georgia,Franklin County,23023,race-ethnicity,"Majority White, Non-Hispanic",0.4027397,0.4531245,0.3523549,1,3.681852696,15.92406986,1,1
13,121,Georgia,Fulton County,1050114,all,All,0.3416547,0.3489894,0.3343201,1,68.02273344,77.96081511,1,1
13,121,Georgia,Fulton County,1050114,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,74.20584653,81.35411361,1,1
13,121,Georgia,Fulton County,1050114,race-ethnicity,Majority Non-White,0.5367855,0.5487257,0.5248454,1,66.51723623,76.55400233,1,1
13,121,Georgia,Fulton County,1050114,race-ethnicity,"Majority White, Non-Hispanic",0.1632021,0.1739745,0.1524297,1,67.95687237,81.67461431,1,1
13,123,Georgia,Gilmer County,30816,all,All,0.3476395,0.3909245,0.3043544,1,11.43559255,7.674990091,1,1
13,123,Georgia,Gilmer County,30816,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,123,Georgia,Gilmer County,30816,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,123,Georgia,Gilmer County,30816,race-ethnicity,"Majority White, Non-Hispanic",0.3429204,0.3867304,0.2991104,1,11.43559255,7.674990091,1,1
13,125,Georgia,Glascock County,2995,all,All,NA,NA,NA,3,10,29,1,1
13,125,Georgia,Glascock County,2995,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,125,Georgia,Glascock County,2995,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,125,Georgia,Glascock County,2995,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,10,29,1,1
13,127,Georgia,Glynn County,85219,all,All,0.398051,0.4243288,0.3717731,1,20.87940781,17.45195155,1,1
13,127,Georgia,Glynn County,85219,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,23.36393443,15.42622951,1,1
13,127,Georgia,Glynn County,85219,race-ethnicity,Majority Non-White,0.6254072,0.6796393,0.571175,1,26.31034483,16.67711599,1,1
13,127,Georgia,Glynn County,85219,race-ethnicity,"Majority White, Non-Hispanic",0.325765,0.3546402,0.2968899,1,13.10276243,19.50018416,1,1
13,129,Georgia,Gordon County,57685,all,All,0.4279329,0.4603668,0.3954991,1,9.822098214,16.15200893,1,1
13,129,Georgia,Gordon County,57685,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,14,0,1,1
13,129,Georgia,Gordon County,57685,race-ethnicity,Majority Non-White,NA,NA,NA,3,11,37,1,1
13,129,Georgia,Gordon County,57685,race-ethnicity,"Majority White, Non-Hispanic",0.4300459,0.4629253,0.3971664,1,8.724496222,15.16467254,1,1
13,131,Georgia,Grady County,24748,all,All,0.4135338,0.4619167,0.365151,1,1.873980726,4.260192735,1,1
13,131,Georgia,Grady County,24748,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,2,0,1,1
13,131,Georgia,Grady County,24748,race-ethnicity,Majority Non-White,NA,NA,NA,3,1.903966597,1.728601253,1,1
13,131,Georgia,Grady County,24748,race-ethnicity,"Majority White, Non-Hispanic",0.3636364,0.4427586,0.2845142,1,1.596806387,17.98403194,1,1
13,133,Georgia,Greene County,17698,all,All,0.3191489,0.3736526,0.2646453,1,9.667380825,33.27798607,1,1
13,133,Georgia,Greene County,17698,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,133,Georgia,Greene County,17698,race-ethnicity,Majority Non-White,NA,NA,NA,3,10.9352518,29.54172662,1,1
13,133,Georgia,Greene County,17698,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,5.972746331,44.16561845,1,1
13,135,Georgia,Gwinnett County,927781,all,All,0.3394808,0.3472978,0.3316637,1,52.82782033,57.68461694,1,1
13,135,Georgia,Gwinnett County,927781,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,43.62192573,45.46403099,1,1
13,135,Georgia,Gwinnett County,927781,race-ethnicity,Majority Non-White,0.3857347,0.3971306,0.3743387,1,57.98935902,63.36511868,1,1
13,135,Georgia,Gwinnett County,927781,race-ethnicity,"Majority White, Non-Hispanic",0.3062827,0.3329824,0.2795831,1,35.9696899,46.64070879,1,1
13,137,Georgia,Habersham County,45388,all,All,0.3426357,0.3792906,0.3059807,1,9.138741259,8.627412587,1,1
13,137,Georgia,Habersham County,45388,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,14,16,1,1
13,137,Georgia,Habersham County,45388,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,137,Georgia,Habersham County,45388,race-ethnicity,"Majority White, Non-Hispanic",0.3469388,0.3839327,0.3099448,1,7.848141593,6.670088496,1,1
13,139,Georgia,Hall County,202148,all,All,0.3732562,0.3907458,0.3557667,1,32.19885738,32.26975496,1,1
13,139,Georgia,Hall County,202148,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,36.23464803,34.92860709,1,1
13,139,Georgia,Hall County,202148,race-ethnicity,Majority Non-White,0.4187725,0.452337,0.3852081,1,40.01257071,39.27047978,1,1
13,139,Georgia,Hall County,202148,race-ethnicity,"Majority White, Non-Hispanic",0.3087392,0.3329822,0.2844963,1,26.34507224,27.27231682,1,1
13,141,Georgia,Hancock County,8348,all,All,0.5203252,0.6089769,0.4316735,1,0.780487805,47.48780488,1,1
13,141,Georgia,Hancock County,8348,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,141,Georgia,Hancock County,8348,race-ethnicity,Majority Non-White,0.5206612,0.6100461,0.4312762,1,0.780487805,47.48780488,1,1
13,141,Georgia,Hancock County,8348,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
13,143,Georgia,Haralson County,29533,all,All,0.4496788,0.4948459,0.4045117,1,40.72684853,30.27602297,1,1
13,143,Georgia,Haralson County,29533,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,143,Georgia,Haralson County,29533,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,143,Georgia,Haralson County,29533,race-ethnicity,"Majority White, Non-Hispanic",0.4496788,0.4948459,0.4045117,1,40.72684853,30.27602297,1,1
13,145,Georgia,Harris County,34475,all,All,0.2604167,0.2997188,0.2211145,1,5.862734584,10.67184987,1,1
13,145,Georgia,Harris County,34475,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,7.127502634,5.637513172,1,1
13,145,Georgia,Harris County,34475,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,145,Georgia,Harris County,34475,race-ethnicity,"Majority White, Non-Hispanic",0.2424942,0.2829106,0.2020778,1,4.552401747,15.88755459,1,1
13,147,Georgia,Hart County,26099,all,All,0.3774648,0.4279628,0.3269668,1,3.570565233,10.87699964,1,1
13,147,Georgia,Hart County,26099,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,4,0,1,1
13,147,Georgia,Hart County,26099,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,147,Georgia,Hart County,26099,race-ethnicity,"Majority White, Non-Hispanic",0.3774648,0.4279628,0.3269668,1,3.440222428,14.17840593,1,1
13,149,Georgia,Heard County,11879,all,All,0.4210526,0.4952724,0.3468329,1,40.28924051,45.44303797,1,1
13,149,Georgia,Heard County,11879,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,149,Georgia,Heard County,11879,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,149,Georgia,Heard County,11879,race-ethnicity,"Majority White, Non-Hispanic",0.4210526,0.4952724,0.3468329,1,40.28924051,45.44303797,1,1
13,151,Georgia,Henry County,230220,all,All,0.3868719,0.4031428,0.3706011,1,41.5637597,34.55006197,1,1
13,151,Georgia,Henry County,230220,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,40.91748004,30.94476486,1,1
13,151,Georgia,Henry County,230220,race-ethnicity,Majority Non-White,0.4111484,0.430896,0.3914008,1,48.08618012,37.59006211,1,1
13,151,Georgia,Henry County,230220,race-ethnicity,"Majority White, Non-Hispanic",0.3330153,0.3615631,0.3044675,1,32.64499201,33.79146703,1,1
13,153,Georgia,Houston County,155469,all,All,0.343803,0.3629867,0.3246194,1,35.92785093,27.08092708,1,1
13,153,Georgia,Houston County,155469,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,36.19686189,25.99835796,2,2
13,153,Georgia,Houston County,155469,race-ethnicity,Majority Non-White,NA,NA,NA,3,40.39533651,34.19024907,2,2
13,153,Georgia,Houston County,155469,race-ethnicity,"Majority White, Non-Hispanic",0.2908213,0.3185026,0.2631399,1,31.01500536,21.48151125,2,2
13,155,Georgia,Irwin County,9398,all,All,0.4109589,0.4910426,0.3308752,1,0,4.030075188,1,1
13,155,Georgia,Irwin County,9398,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,0,1,1
13,155,Georgia,Irwin County,9398,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,155,Georgia,Irwin County,9398,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,0,18,1,1
13,157,Georgia,Jackson County,70422,all,All,0.3450768,0.3730944,0.3170591,1,27.85486476,41.02523214,1,1
13,157,Georgia,Jackson County,70422,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,157,Georgia,Jackson County,70422,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,157,Georgia,Jackson County,70422,race-ethnicity,"Majority White, Non-Hispanic",0.3477038,0.3762932,0.3191145,1,27.85486476,41.02523214,1,1
13,159,Georgia,Jasper County,14040,all,All,0.4439252,0.5106501,0.3772004,1,39.58964781,36.60992529,1,1
13,159,Georgia,Jasper County,14040,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,40,31,1,1
13,159,Georgia,Jasper County,14040,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,159,Georgia,Jasper County,14040,race-ethnicity,"Majority White, Non-Hispanic",0.4558823,0.5243966,0.3873681,1,38.85905045,46.59792285,1,1
13,161,Georgia,Jeff Davis County,15029,all,All,0.321267,0.382973,0.259561,1,2.51736881,10.0857354,1,1
13,161,Georgia,Jeff Davis County,15029,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,161,Georgia,Jeff Davis County,15029,race-ethnicity,Majority Non-White,NA,NA,NA,3,2,0,1,1
13,161,Georgia,Jeff Davis County,15029,race-ethnicity,"Majority White, Non-Hispanic",0.321267,0.382973,0.259561,1,2.830367734,16.18742586,1,1
13,163,Georgia,Jefferson County,15430,all,All,0.5560166,0.6188771,0.4931561,1,0,0.996376812,1,1
13,163,Georgia,Jefferson County,15430,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,163,Georgia,Jefferson County,15430,race-ethnicity,Majority Non-White,0.5853658,0.6727881,0.4979435,1,0,0,1,1
13,163,Georgia,Jefferson County,15430,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,0,11,1,1
13,165,Georgia,Jenkins County,8683,all,All,0.527559,0.6147317,0.4403864,1,0,0,1,1
13,165,Georgia,Jenkins County,8683,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,0,1,1
13,165,Georgia,Jenkins County,8683,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,165,Georgia,Jenkins County,8683,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,0,0,1,1
13,167,Georgia,Johnson County,9708,all,All,0.5054945,0.6087894,0.4021997,1,1,0,1,1
13,167,Georgia,Johnson County,9708,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,1,0,1,1
13,167,Georgia,Johnson County,9708,race-ethnicity,Majority Non-White,NA,NA,NA,3,1,0,1,1
13,167,Georgia,Johnson County,9708,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,1,0,1,1
13,169,Georgia,Jones County,28616,all,All,0.3585366,0.4050145,0.3120586,1,4.823014019,18.71086449,1,1
13,169,Georgia,Jones County,28616,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,5.266903915,28.36654804,1,1
13,169,Georgia,Jones County,28616,race-ethnicity,Majority Non-White,0.4117647,0.4900057,0.3335237,1,NA,NA,NA,NA
13,169,Georgia,Jones County,28616,race-ethnicity,"Majority White, Non-Hispanic",0.3268482,0.3843082,0.2693882,1,4.392405063,9.344073648,1,1
13,171,Georgia,Lamar County,19000,all,All,0.4072727,0.4654497,0.3490958,1,39.70868347,33.27731092,1,1
13,171,Georgia,Lamar County,19000,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,41.80701754,27.21052632,1,1
13,171,Georgia,Lamar County,19000,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,171,Georgia,Lamar County,19000,race-ethnicity,"Majority White, Non-Hispanic",0.3695652,0.4687399,0.2703905,1,36,44,1,1
13,173,Georgia,Lanier County,10340,all,All,0.5688074,0.6622107,0.475404,1,3,13.72329689,1,1
13,173,Georgia,Lanier County,10340,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,173,Georgia,Lanier County,10340,race-ethnicity,Majority Non-White,NA,NA,NA,3,3,9,1,1
13,173,Georgia,Lanier County,10340,race-ethnicity,"Majority White, Non-Hispanic",0.5688074,0.6622107,0.475404,1,3,33,1,1
13,175,Georgia,Laurens County,47325,all,All,0.4653938,0.4991863,0.4316013,1,1.453168524,5.784122563,1,1
13,175,Georgia,Laurens County,47325,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0.744803695,9.572748268,1,1
13,175,Georgia,Laurens County,47325,race-ethnicity,Majority Non-White,NA,NA,NA,3,2.391681901,0,1,1
13,175,Georgia,Laurens County,47325,race-ethnicity,"Majority White, Non-Hispanic",0.509375,0.5642348,0.4545152,1,1,9.125,1,1
13,177,Georgia,Lee County,29764,all,All,0.3757829,0.4192017,0.332364,1,3.25112782,4.14887218,1,1
13,177,Georgia,Lee County,29764,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,2.806722689,0,1,1
13,177,Georgia,Lee County,29764,race-ethnicity,Majority Non-White,NA,NA,NA,3,4,31,1,1
13,177,Georgia,Lee County,29764,race-ethnicity,"Majority White, Non-Hispanic",0.3828715,0.4307481,0.334995,1,3.283018868,0,1,1
13,179,Georgia,Liberty County,61497,all,All,0.4566075,0.4872822,0.4259328,1,14.46536412,12.92073712,1,1
13,179,Georgia,Liberty County,61497,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,13.96542311,17.52411283,1,1
13,179,Georgia,Liberty County,61497,race-ethnicity,Majority Non-White,0.4662669,0.5041546,0.4283792,1,14.09135709,6.859363154,1,1
13,179,Georgia,Liberty County,61497,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,16.46805737,27.17209909,1,1
13,181,Georgia,Lincoln County,7915,all,All,0.4242424,0.5088769,0.339608,1,16.47255113,24.69214209,1,1
13,181,Georgia,Lincoln County,7915,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,17,21,1,1
13,181,Georgia,Lincoln County,7915,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,181,Georgia,Lincoln County,7915,race-ethnicity,"Majority White, Non-Hispanic",0.4242424,0.5088769,0.339608,1,16,28,1,1
13,183,Georgia,Long County,18998,all,All,0.4104046,0.4839195,0.3368898,1,11.73803307,35.47606614,1,1
13,183,Georgia,Long County,18998,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,11,34,1,1
13,183,Georgia,Long County,18998,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,183,Georgia,Long County,18998,race-ethnicity,"Majority White, Non-Hispanic",0.4104046,0.4839195,0.3368898,1,13,38,1,1
13,185,Georgia,Lowndes County,116321,all,All,0.4530816,0.4760785,0.4300847,1,10.77575527,10.69036501,1,1
13,185,Georgia,Lowndes County,116321,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,3.57827476,12.86709265,1,1
13,185,Georgia,Lowndes County,116321,race-ethnicity,Majority Non-White,0.5983437,0.6421095,0.5545778,1,14.43920116,12.04654534,1,1
13,185,Georgia,Lowndes County,116321,race-ethnicity,"Majority White, Non-Hispanic",0.3796296,0.4254463,0.333813,1,6.552776756,6.340566385,1,1
13,187,Georgia,Lumpkin County,32955,all,All,0.3316456,0.3781344,0.2851568,1,8.306320908,5.870340357,1,1
13,187,Georgia,Lumpkin County,32955,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,187,Georgia,Lumpkin County,32955,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
13,187,Georgia,Lumpkin County,32955,race-ethnicity,"Majority White, Non-Hispanic",0.3333333,0.38,0.2866667,1,8.306320908,5.870340357,1,1
13,189,Georgia,McDuffie County,21531,all,All,0.5502793,0.6018835,0.4986751,1,15.72031926,9.593947456,1,1
13,189,Georgia,McDuffie County,21531,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,189,Georgia,McDuffie County,21531,race-ethnicity,Majority Non-White,NA,NA,NA,3,16.41129391,3.501556247,1,1
13,189,Georgia,McDuffie County,21531,race-ethnicity,"Majority White, Non-Hispanic",0.5529412,0.6592669,0.4466155,1,13.6701847,27.6701847,1,1
13,191,Georgia,McIntosh County,14340,all,All,0.423913,0.495513,0.352313,1,11.6173913,30.07826087,1,1
13,191,Georgia,McIntosh County,14340,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,10.34666667,26.92,1,1
13,191,Georgia,McIntosh County,14340,race-ethnicity,Majority Non-White,NA,NA,NA,3,14,36,1,1
13,191,Georgia,McIntosh County,14340,race-ethnicity,"Majority White, Non-Hispanic",0.4204545,0.5241834,0.3167256,1,NA,NA,NA,NA
13,193,Georgia,Macon County,13143,all,All,0.5434783,0.6156476,0.471309,1,0,0,1,1
13,193,Georgia,Macon County,13143,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
13,193,Georgia,Macon County,13143,race-ethnicity,Majority Non-White,0.5389611,0.6179485,0.4599736,1,0,0,1,1
